9606	692073	-	SNORA16A	small nucleolar RNA, H/ACA box 16A	snoRNA	3
9606	692063	-	SNORA32	small nucleolar RNA, H/ACA box 32	snoRNA	3
9606	692053	-	SNORD9	small nucleolar RNA, C/D box 9	snoRNA	3
9606	6896	-	TARBP2P1	TARBP2P1, RISC loading complex RNA binding subunit pseudogene 1	pseudo	3
9606	684959	-	SNORA25	small nucleolar RNA, H/ACA box 25	snoRNA	3
9606	6824	-	ETF1P1	eukaryotic translation termination factor 1 pseudogene 1	pseudo	3
9606	677882	-	SNORA59B	small nucleolar RNA, H/ACA box 59B	snoRNA	3
9606	677846	-	SNORA80A	small nucleolar RNA, H/ACA box 80A	snoRNA	3
9606	677845	-	SNORA79	small nucleolar RNA, H/ACA box 79	snoRNA	3
9606	677844	-	SNORA78	small nucleolar RNA, H/ACA box 78	snoRNA	3
9606	677843	-	SNORA77	small nucleolar RNA, H/ACA box 77	snoRNA	3
9606	677842	-	SNORA50C	small nucleolar RNA, H/ACA box 50C	snoRNA	3
9606	677839	-	SNORA71C	small nucleolar RNA, H/ACA box 71C	snoRNA	3
9606	677838	-	SNORA61	small nucleolar RNA, H/ACA box 61	snoRNA	3
9606	677836	-	SNORA58	small nucleolar RNA, H/ACA box 58	snoRNA	3
9606	677835	-	SNORA56	small nucleolar RNA, H/ACA box 56	snoRNA	3
9606	677832	-	SNORA53	small nucleolar RNA, H/ACA box 53	snoRNA	3
9606	677831	-	SNORA51	small nucleolar RNA, H/ACA box 51	snoRNA	3
9606	677830	-	SNORA50A	small nucleolar RNA, H/ACA box 50A	snoRNA	3
9606	677829	-	SNORA49	small nucleolar RNA, H/ACA box 49	snoRNA	3
9606	677828	-	SNORA47	small nucleolar RNA, H/ACA box 47	snoRNA	3
9606	677827	-	SNORA46	small nucleolar RNA, H/ACA box 46	snoRNA	3
9606	677825	-	SNORA44	small nucleolar RNA, H/ACA box 44	snoRNA	3
9606	677822	-	SNORA40	small nucleolar RNA, H/ACA box 40	snoRNA	3
9606	677821	-	SNORA71E	small nucleolar RNA, H/ACA box 71E	snoRNA	3
9606	677819	-	SNORA37	small nucleolar RNA, H/ACA box 37	snoRNA	3
9606	677818	-	SNORA36B	small nucleolar RNA, H/ACA box 36B	snoRNA	3
9606	677817	-	SNORA36A	small nucleolar RNA, H/ACA box 36A	snoRNA	3
9606	677816	-	SNORA35	small nucleolar RNA, H/ACA box 35	snoRNA	3
9606	677814	-	SNORA31	small nucleolar RNA, H/ACA box 31	snoRNA	3
9606	677812	-	SNORA29	small nucleolar RNA, H/ACA box 29	snoRNA	3
9606	677811	-	SNORA28	small nucleolar RNA, H/ACA box 28	snoRNA	3
9606	677810	-	SNORA26	small nucleolar RNA, H/ACA box 26	snoRNA	3
9606	677809	-	SNORA24	small nucleolar RNA, H/ACA box 24	snoRNA	3
9606	677807	-	SNORA22	small nucleolar RNA, H/ACA box 22	snoRNA	3
9606	677806	-	SNORA20	small nucleolar RNA, H/ACA box 20	snoRNA	3
9606	677805	-	SNORA18	small nucleolar RNA, H/ACA box 18	snoRNA	3
9606	677803	-	SNORA15	small nucleolar RNA, H/ACA box 15	snoRNA	3
9606	677802	-	SNORA14B	small nucleolar RNA, H/ACA box 14B	snoRNA	3
9606	677799	-	SNORA11	small nucleolar RNA, H/ACA box 11	snoRNA	3
9606	677798	-	SNORA9	small nucleolar RNA, H/ACA box 9	snoRNA	3
9606	677797	-	SNORA7B	small nucleolar RNA, H/ACA box 7B	snoRNA	3
9606	677795	-	SNORA5B	small nucleolar RNA, H/ACA box 5B	snoRNA	3
9606	677792	-	SNORA1	small nucleolar RNA, H/ACA box 1	snoRNA	3
9606	677777	-	SCARNA12	small Cajal body-specific RNA 12	ncRNA	3
9606	677773	-	SCARNA23	small Cajal body-specific RNA 23	ncRNA	3
9606	677771	-	SCARNA4	small Cajal body-specific RNA 4	ncRNA	3
9606	677770	-	SCARNA22	small Cajal body-specific RNA 22	ncRNA	3
9606	677766	-	SCARNA2	small Cajal body-specific RNA 2	ncRNA	3
9606	6739	-	SSAV1	simian sarcoma-associated virus 1/gibbon ape leukemia virus-related endogenous retroviral element 1	other	3
9606	6661	-	SOX5P1	SRY-box 5 pseudogene 1	pseudo	3
9606	664709	-	HNRNPA1P10	heterogeneous nuclear ribonucleoprotein A1 pseudogene 10	pseudo	3
9606	65996	-	CENPBD1P1	CENPB DNA-binding domains containing 1 pseudogene 1	pseudo	3
9606	654466	-	FGF7P3	fibroblast growth factor 7 pseudogene 3	pseudo	3
9606	654412	-	FAM138B	family with sequence similarity 138 member B	ncRNA	3
9606	653820	-	FAM72B	family with sequence similarity 72 member B	protein-coding	3
9606	653645	-	TBC1D3P1-DHX40P1	TBC1D3P1-DHX40P1 readthrough, transcribed pseudogene	pseudo	3
9606	653590	-	GGTLC5P	gamma-glutamyltransferase light chain 5 pseudogene	pseudo	3
9606	653562	-	SLC6A10PB	solute carrier family 6 member 8 pseudogene	pseudo	3
9606	653483	-	AFDN-DT	AFDN divergent transcript	ncRNA	3
9606	653427	-	FOXD4L5	forkhead box D4 like 5	protein-coding	3
9606	653390	-	RRN3P2	RRN3 homolog, RNA polymerase I transcription factor pseudogene 2	pseudo	3
9606	653363	-	TEX28P2	testis expressed 28 pseudogene 2	pseudo	3
9606	653333	-	FAM86B2	family with sequence similarity 86 member B2	protein-coding	3
9606	653308	-	ASAH2B	N-acylsphingosine amidohydrolase 2B	protein-coding	3
9606	653238	-	GTF2H2B	general transcription factor IIH subunit 2B (pseudogene)	pseudo	3
9606	653214	-	PPIAP22	peptidylprolyl isomerase A pseudogene 22	pseudo	3
9606	653190	-	ABCC6P1	ATP binding cassette subfamily C member 6 pseudogene 1	pseudo	3
9606	653149	-	NBPF6	NBPF member 6	protein-coding	3
9606	653147	-	RPL26P30	ribosomal protein L26 pseudogene 30	pseudo	3
9606	653080	-	LOC653080	glucuronidase beta pseudogene	pseudo	3
9606	652972	-	LRRC37A5P	leucine rich repeat containing 37 member A5, pseudogene	pseudo	3
9606	652966	-	SNORD10	small nucleolar RNA, C/D box 10	snoRNA	3
9606	651746	-	ANKRD33B	ankyrin repeat domain 33B	protein-coding	3
9606	651302	-	ZNF192P1	zinc finger protein 192 pseudogene 1	pseudo	3
9606	650226	-	LOC650226	ankyrin repeat domain 26 pseudogene	pseudo	3
9606	65012	-	SLC26A10	solute carrier family 26 member 10	protein-coding	3
9606	648987	-	LOC648987	uncharacterized LOC648987	ncRNA	3
9606	64851	-	AD6	Alzheimer disease 6	unknown	3
9606	647589	-	ANHX	anomalous homeobox	protein-coding	3
9606	647174	-	SERPINE3	serpin family E member 3	protein-coding	3
9606	647135	-	SRGAP2B	SLIT-ROBO Rho GTPase activating protein 2B	protein-coding	3
9606	647107	-	LINC01192	long intergenic non-protein coding RNA 1192	ncRNA	3
9606	647060	-	SPATA31A1	SPATA31 subfamily A member 1	protein-coding	3
9606	647047	-	TCP1P1	t-complex 1 pseudogene 1	pseudo	3
9606	647030	-	EEF1B2P6	eukaryotic translation elongation factor 1 beta 2 pseudogene 6	pseudo	3
9606	646951	-	MINDY4B	MINDY family member 4B	protein-coding	3
9606	646828	-	LOC646828	carbonic anhydrase 5A pseudogene	pseudo	3
9606	646817	-	SETSIP	SET-like protein	protein-coding	3
9606	646802	-	CYP4F62P	cytochrome P450 family 4 subfamily F member 62, pseudogene	pseudo	3
9606	646736	-	LOC646736	uncharacterized LOC646736	ncRNA	3
9606	646643	-	SBK2	SH3 domain binding kinase family member 2	protein-coding	3
9606	646480	-	FABP9	fatty acid binding protein 9	protein-coding	3
9606	646479	-	ADAM24P	ADAM metallopeptidase domain 24, pseudogene	pseudo	3
9606	646424	-	SPINK8	serine peptidase inhibitor, Kazal type 8 (putative)	protein-coding	3
9606	646370	-	IGHV1OR15-3	immunoglobulin heavy variable 1/OR15-3 (pseudogene)	pseudo	3
9606	646309	-	NAMPTP1	nicotinamide phosphoribosyltransferase pseudogene 1	pseudo	3
9606	6463	-	SHFM2	split hand/foot malformation (ectrodactyly) type 2	unknown	3
9606	646268	-	LINC01704	long intergenic non-protein coding RNA 1704	ncRNA	3
9606	646074	-	POM121L10P	POM121 transmembrane nucleoporin like 10, pseudogene	pseudo	3
9606	645996	-	NAP1L6	nucleosome assembly protein 1 like 6	pseudo	3
9606	645949	-	LINC01822	long intergenic non-protein coding RNA 1822	ncRNA	3
9606	645922	-	S100A7L2	S100 calcium binding protein A7 like 2	protein-coding	3
9606	64591	-	TSPY2	testis specific protein, Y-linked 2	protein-coding	3
9606	645879	-	FAM90A12P	Putative protein FAM90A12	pseudo	3
9606	645840	-	TXNRD3NB	thioredoxin reductase 3 neighbor	protein-coding	3
9606	645811	-	CCDC154	coiled-coil domain containing 154	protein-coding	3
9606	645687	-	LINC00520	long intergenic non-protein coding RNA 520	ncRNA	3
9606	645638	-	WFDC21P	WAP four-disulfide core domain 21, pseudogene	pseudo	3
9606	645587	-	LINC00614	long intergenic non-protein coding RNA 614	ncRNA	3
9606	645434	-	LINC01625	long intergenic non-protein coding RNA 1625	ncRNA	3
9606	645432	-	ARRDC5	arrestin domain containing 5	protein-coding	3
9606	645414	-	PRAMEF19	PRAME family member 19	protein-coding	3
9606	645332	-	FAM86C2P	family with sequence similarity 86, member A pseudogene	pseudo	3
9606	645326	-	RPSAP11	ribosomal protein SA pseudogene 11	pseudo	3
9606	645191	-	LINGO3	leucine rich repeat and Ig domain containing 3	protein-coding	3
9606	645166	-	LOC645166	lymphocyte-specific protein 1 pseudogene	pseudo	3
9606	645104	-	CLRN2	clarin 2	protein-coding	3
9606	645030	-	NFIA-AS1	NFIA antisense RNA 1	ncRNA	3
9606	644914	-	H3F3AP6	H3 histone, family 3A, pseudogene 6	pseudo	3
9606	644907	-	RPL32P18	ribosomal protein L32 pseudogene 18	pseudo	3
9606	644591	-	PPIAL4G	peptidylprolyl isomerase A like 4G	protein-coding	3
9606	644540	-	ELOCP3	elongin C pseudogene 3	pseudo	3
9606	644168	-	DRGX	dorsal root ganglia homeobox	protein-coding	3
9606	644139	-	PIRT	phosphoinositide interacting regulator of transient receptor potential channels	protein-coding	3
9606	644128	-	RPL23AP53	ribosomal protein L23a pseudogene 53	pseudo	3
9606	644079	-	BCRP1	breakpoint cluster region pseudogene 1	pseudo	3
9606	644070	-	GSG1L2	GSG1 like 2	protein-coding	3
9606	643853	-	TMPPE	transmembrane protein with metallophosphoesterase domain	protein-coding	3
9606	643669	-	CCER2	coiled-coil glutamate rich protein 2	protein-coding	3
9606	643554	-	LOC643554	ornithine aminotransferase pseudogene	pseudo	3
9606	643418	-	LIPN	lipase family member N	protein-coding	3
9606	643332	-	ECRP	ribonuclease A family member 2 pseudogene	pseudo	3
9606	643180	-	CCT6P3	chaperonin containing TCP1 subunit 6 pseudogene 3	pseudo	3
9606	643161	-	FAM25A	family with sequence similarity 25 member A	protein-coding	3
9606	642968	-	FAM163B	family with sequence similarity 163 member B	protein-coding	3
9606	642938	-	FAM196A	family with sequence similarity 196 member A	protein-coding	3
9606	642846	-	LOC642846	DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 11-like	ncRNA	3
9606	642757	-	TBC1D22A-AS1	TBC1D22A antisense RNA 1	ncRNA	3
9606	642696	-	LOC642696	uncharacterized LOC642696	ncRNA	3
9606	642633	-	FAM230B	family with sequence similarity 230 member B (non-protein coding)	ncRNA	3
9606	642546	-	HK2P1	hexokinase 2 pseudogene 1	pseudo	3
9606	642502	-	LOC642502	succinate dehydrogenase complex subunit C pseudogene	pseudo	3
9606	642443	-	ADH5P4	alcohol dehydrogenase 5 (class III), chi polypeptide, pseudogene 4	pseudo	3
9606	642345	-	MIR4500HG	MIR4500 host gene	ncRNA	3
9606	641702	-	FAM138F	family with sequence similarity 138 member F	ncRNA	3
9606	641515	-	MGAT4EP	MGAT4 family member E, pseudogene	pseudo	3
9606	64150	-	DIO3OS	DIO3 opposite strand/antisense RNA (head to head)	ncRNA	3
9606	641311	-	RPL31P11	ribosomal protein L31 pseudogene 11	pseudo	3
9606	641298	-	SMG1P1	SMG1 pseudogene 1	pseudo	3
9606	6395	-	SEA	S13 erythroblastosis (avian) oncogene homolog	protein-coding	3
9606	63930	-	LINC01749	long intergenic non-protein coding RNA 1749	ncRNA	3
9606	63869	-	PSORS6	psoriasis susceptibility 6	unknown	3
9606	6298	-	SAI1	suppression of anchorage independence 1	unknown	3
9606	6219	-	RPS17P2	ribosomal protein S17 pseudogene 2	pseudo	3
9606	62	-	ACTBP2	actin, beta pseudogene 2	pseudo	3
9606	619570	-	SNORD95	small nucleolar RNA, C/D box 95	snoRNA	3
9606	619568	-	SNORA4	small nucleolar RNA, H/ACA box 4	snoRNA	3
9606	619567	-	SNORD2	small nucleolar RNA, C/D box 2	snoRNA	3
9606	619498	-	SNORD74	small nucleolar RNA, C/D box 74	snoRNA	3
9606	619477	-	GCCD3	glucocorticoid deficiency 3	unknown	3
9606	619449	-	RPIAP1	ribose 5-phosphate isomerase A pseudogene 1	pseudo	3
9606	619207	-	SCART1	scavenger receptor family member expressed on T-cells 1	pseudo	3
9606	619190	-	FDPSP2	farnesyl diphosphate synthase pseudogene 2	pseudo	3
9606	619189	-	SERINC4	serine incorporator 4	protein-coding	3
9606	613227	-	HIGD1C	HIG1 hypoxia inducible domain family member 1C	protein-coding	3
9606	613037	-	NPIPB13	nuclear pore complex interacting protein family, member B13	protein-coding	3
9606	6090	-	RNY5	RNA, Ro-associated Y5	ncRNA	3
9606	6082	-	SNORD20	small nucleolar RNA, C/D box 20	snoRNA	3
9606	6079	-	SNORD15A	small nucleolar RNA, C/D box 15A	snoRNA	3
9606	6074	-	RNU7-24P	RNA, U7 small nuclear 24 pseudogene	pseudo	3
9606	6072	-	RNU7-68P	RNA, U7 small nuclear 68 pseudogene	pseudo	3
9606	606553	-	C8orf49	chromosome 8 open reading frame 49 (putative)	ncRNA	3
9606	606500	-	SNORD68	small nucleolar RNA, C/D box 68	snoRNA	3
9606	60467	-	BPESC1	blepharophimosis, epicanthus inversus and ptosis, candidate 1 (non-protein coding)	ncRNA	3
9606	603	-	BCL5	B-cell CLL/lymphoma 5	unknown	3
9606	600	-	BAK1P1	BCL2 antagonist/killer 1 pseudogene 1	pseudo	3
9606	595101	-	SMG1P5	SMG1 pseudogene 5	pseudo	3
9606	57760	-	SPG16	spastic paraplegia 16 (complicated, X-linked recessive)	unknown	3
9606	5769	-	PTP4A2P2	protein tyrosine phosphatase type IVA, member 2 pseudogene 2	pseudo	3
9606	57677	-	ZFP14	ZFP14 zinc finger protein	protein-coding	3
9606	57612	-	ERV3-2	endogenous retrovirus group 3 member 2	other	3
9606	5761	-	PTMAP4	prothymosin, alpha pseudogene 4	pseudo	3
9606	57495	-	NWD2	NACHT and WD repeat domain containing 2	protein-coding	3
9606	574472	-	MIR518F	microRNA 518f	ncRNA	3
9606	574042	-	SNORA10	small nucleolar RNA, H/ACA box 10	snoRNA	3
9606	574029	-	DUSP5P1	dual specificity phosphatase 5 pseudogene 1	pseudo	3
9606	56969	-	RPL23AP32	ribosomal protein L23a pseudogene 32	pseudo	3
9606	56662	-	VTRNA1-3	vault RNA 1-3	ncRNA	3
9606	56286	-	DAD1P1	defender against cell death 1 pseudogene 1	pseudo	3
9606	5628	-	PROS2P	protein S (beta) pseudogene	pseudo	3
9606	56156	-	TEX13B	testis expressed 13B	protein-coding	3
9606	55552	-	ZNF823	zinc finger protein 823	protein-coding	3
9606	554236	-	DPY19L2P1	DPY19L2 pseudogene 1	pseudo	3
9606	554234	-	RPL36AP40	ribosomal protein L36a pseudogene 40	pseudo	3
9606	554226	-	ANKRD30BL	ankyrin repeat domain 30B like	pseudo	3
9606	55314	-	TMEM144	transmembrane protein 144	protein-coding	3
9606	55073	-	LRRC37A4P	leucine rich repeat containing 37 member A4, pseudogene	pseudo	3
9606	550643	-	NBDY	negative regulator of P-body association	protein-coding	3
9606	55025	-	FLJ20712	uncharacterized FLJ20712	protein-coding	3
9606	550112	-	UBA6-AS1	UBA6 antisense RNA 1 (head to head)	ncRNA	3
9606	55001	-	TTC22	tetratricopeptide repeat domain 22	protein-coding	3
9606	5491	-	PPIAP9	peptidylprolyl isomerase A pseudogene 9	pseudo	3
9606	548645	-	DNAJC25	DnaJ heat shock protein family (Hsp40) member C25	protein-coding	3
9606	54863	-	TOR4A	torsin family 4 member A	protein-coding	3
9606	54752	-	FNDC8	fibronectin type III domain containing 8	protein-coding	3
9606	54508	-	EPB41L4A-AS2	EPB41L4A antisense RNA 2 (head to head)	ncRNA	3
9606	541465	-	CT45A6	cancer/testis antigen family 45 member A6	protein-coding	3
9606	54052	-	EIF4A1P1	eukaryotic translation initiation factor 4A1 pseudogene 1	pseudo	3
9606	53820	-	RIPPLY3	ripply transcriptional repressor 3	protein-coding	3
9606	53369	-	HDL3	Huntington-like neurodegenerative disorder 2	unknown	3
9606	53336	-	CPXCR1	CPX chromosome region, candidate 1	protein-coding	3
9606	5233	-	PGK1P2	phosphoglycerate kinase 1, pseudogene 2	pseudo	3
9606	5183	-	PEPC	peptidase C	protein-coding	3
9606	51359	-	ERVH-4	endogenous retrovirus group H member 4	other	3
9606	5072	-	PARK3	Parkinson disease 3 (autosomal dominant, Lewy body)	unknown	3
9606	507	-	ATP5BP1	ATP synthase, H+ transporting, mitochondrial F1 complex, beta polypeptide pseudogene 1	pseudo	3
9606	50639	-	MBL3P	mannose-binding lectin family member 3, pseudogene	pseudo	3
9606	50608	-	IBD4	inflammatory bowel disease 4	unknown	3
9606	503611	-	TAAR7P	trace amine associated receptor 7, pseudogene	pseudo	3
9606	497634	-	LINC00293	long intergenic non-protein coding RNA 293	ncRNA	3
9606	497048	-	KU-MEL-3	uncharacterized LOC497048	ncRNA	3
9606	4961	-	OED	Oregon eye disease	unknown	3
9606	493901	-	RNASE12	ribonuclease A family member 12 (inactive)	protein-coding	3
9606	493812	-	HCG11	HLA complex group 11 (non-protein coding)	ncRNA	3
9606	4871	-	NPM1P2	nucleophosmin 1 pseudogene 2	pseudo	3
9606	4764	-	NF1P3	neurofibromin 1 pseudogene 3	pseudo	3
9606	474384	-	F8A3	coagulation factor VIII associated 3	protein-coding	3
9606	474383	-	F8A2	coagulation factor VIII associated 2	protein-coding	3
9606	474256	-	BP1	Blood pressure QTL 1	unknown	3
9606	469	-	ATF4P1	activating transcription factor 4 pseudogene 1	pseudo	3
9606	4581	-	MTX1P1	metaxin 1 pseudogene 1	pseudo	3
9606	4564	-	TRNH	tRNA	tRNA	3
9606	4555	-	TRND	tRNA	tRNA	3
9606	454	-	ASS1P9	argininosuccinate synthetase 1 pseudogene 9	pseudo	3
9606	453	-	ASS1P8	argininosuccinate synthetase 1 pseudogene 8	pseudo	3
9606	448991	-	TAS2R67P	taste 2 receptor member 67 pseudogene	pseudo	3
9606	448990	-	TAS2R6P	taste 2 receptor member 6 pseudogene	pseudo	3
9606	442865	-	PRYP3	PTPN13-like, Y-linked pseudogene 3	pseudo	3
9606	442497	-	LOC442497	uncharacterized LOC442497	ncRNA	3
9606	442388	-	SDR16C6P	short chain dehydrogenase/reductase family 16C member 6, pseudogene	pseudo	3
9606	442204	-	MYL8P	myosin light chain 8, pseudogene	pseudo	3
9606	442167	-	ASS1P1	argininosuccinate synthetase 1 pseudogene 1	pseudo	3
9606	442108	-	RPL22P13	ribosomal protein L22 pseudogene 13	pseudo	3
9606	441931	-	VN1R17P	vomeronasal 1 receptor 17 pseudogene	pseudo	3
9606	441639	-	OR9K2	olfactory receptor family 9 subfamily K member 2	protein-coding	3
9606	441581	-	FRG2B	FSHD region gene 2 family member B	protein-coding	3
9606	441533	-	RPL26P37	ribosomal protein L26 pseudogene 37	pseudo	3
9606	441509	-	GLRA4	glycine receptor alpha 4	protein-coding	3
9606	441432	-	AQP7P3	aquaporin 7 pseudogene 3	pseudo	3
9606	441400	-	RAB1C	RAB1C, member RAS oncogene family pseudogene	pseudo	3
9606	441376	-	AARD	alanine and arginine rich domain containing protein	protein-coding	3
9606	441355	-	MIR2052HG	MIR2052 host gene	ncRNA	3
9606	441314	-	FAM90A13P	putative protein FAM90A13	pseudo	3
9606	441208	-	ZNRF2P1	zinc and ring finger 2 pseudogene 1	pseudo	3
9606	441178	-	LINC02487	long intergenic non-protein coding RNA 2487	ncRNA	3
9606	441058	-	LINC01667	long intergenic non-protein coding RNA 1667	ncRNA	3
9606	441052	-	LOC441052	uncharacterized LOC441052	ncRNA	3
9606	440926	-	H3F3AP4	H3 histone, family 3A, pseudogene 4	pseudo	3
9606	440905	-	FAR2P1	fatty acyl-CoA reductase 2 pseudogene 1	pseudo	3
9606	440672	-	NUDT4B	nudix hydrolase 4B	protein-coding	3
9606	440585	-	FAM183A	family with sequence similarity 183 member A	protein-coding	3
9606	440498	-	HSBP1L1	heat shock factor binding protein 1 like 1	protein-coding	3
9606	440465	-	BAIAP2-AS1	BAIAP2 antisense RNA 1 (head to head)	ncRNA	3
9606	440456	-	PLEKHM1P1	pleckstrin homology and RUN domain containing M1 pseudogene 1	pseudo	3
9606	440375	-	RAB43P1	RAB43 pseudogene 1	pseudo	3
9606	440356	-	CDIPT-AS1	CDIPT antisense RNA 1 (head to head)	ncRNA	3
9606	440288	-	UBL7-AS1	UBL7 antisense RNA 1 (head to head)	ncRNA	3
9606	440243	-	GOLGA6L22	golgin A6 family-like 22	protein-coding	3
9606	440225	-	NF1P2	neurofibromin 1 pseudogene 2	pseudo	3
9606	440107	-	PLEKHG7	pleckstrin homology and RhoGEF domain containing G7	protein-coding	3
9606	440104	-	TMEM198B	transmembrane protein 198B (pseudogene)	pseudo	3
9606	440078	-	FAM66C	family with sequence similarity 66 member C	ncRNA	3
9606	440068	-	CARD17	caspase recruitment domain family member 17	protein-coding	3
9606	440023	-	KRTAP5-6	keratin associated protein 5-6	protein-coding	3
9606	440021	-	KRTAP5-2	keratin associated protein 5-2	protein-coding	3
9606	440017	-	DUX4L15	double homeobox 4 like 15	pseudo	3
9606	4279	-	MICD	MHC class I polypeptide-related sequence D (pseudogene)	pseudo	3
9606	4156	-	MBS1	Moebius syndrome 1	unknown	3
9606	414777	-	HCG18	HLA complex group 18 (non-protein coding)	ncRNA	3
9606	414764	-	HCG23	HLA complex group 23 (non-protein coding)	ncRNA	3
9606	414332	-	LCN10	lipocalin 10	protein-coding	3
9606	414245	-	DNAJC9-AS1	DNAJC9 antisense RNA 1	ncRNA	3
9606	414131	-	NANOGP2	Nanog homeobox pseudogene 2	pseudo	3
9606	408259	-	HPC3	Prostate cancer, hereditary, 3	unknown	3
9606	407973	-	SCA20	spinocerebellar ataxia 20	unknown	3
9606	406874	-	DYX8	dyslexia susceptibility 8	unknown	3
9606	404714	-	SLEB4	systemic lupus erythematosus, susceptibility to, 4	unknown	3
9606	404685	-	RTE1	repressor of telomerase expression 1	unknown	3
9606	404544	-	COX8BP	cytochrome c oxidase subunit 8B, pseudogene	pseudo	3
9606	404217	-	CTXN1	cortexin 1	protein-coding	3
9606	403340	-	MGC70870	C-terminal binding protein 2 pseudogene	pseudo	3
9606	403244	-	OR2T35	olfactory receptor family 2 subfamily T member 35	protein-coding	3
9606	402192	-	LOC402192	chloride nucleotide-sensitive channel 1A pseudogene	pseudo	3
9606	402176	-	RPL21P44	ribosomal protein L21 pseudogene 44	pseudo	3
9606	402135	-	OR5K2	olfactory receptor family 5 subfamily K member 2	protein-coding	3
9606	402057	-	RPS17P16	ribosomal protein S17 pseudogene 16	pseudo	3
9606	401993	-	OR2T5	olfactory receptor family 2 subfamily T member 5	protein-coding	3
9606	401827	-	MSLNL	mesothelin-like	pseudo	3
9606	401720	-	FIGNL2	fidgetin like 2	protein-coding	3
9606	401565	-	FAM166A	family with sequence similarity 166 member A	protein-coding	3
9606	401563	-	C9orf139	chromosome 9 open reading frame 139	protein-coding	3
9606	401535	-	C9orf170	chromosome 9 open reading frame 170	protein-coding	3
9606	401431	-	ATP6V0E2-AS1	ATP6V0E2 antisense RNA 1	ncRNA	3
9606	401427	-	OR2A7	olfactory receptor family 2 subfamily A member 7	protein-coding	3
9606	401409	-	RAB19	RAB19, member RAS oncogene family	protein-coding	3
9606	401397	-	SMIM30	small integral membrane protein 30	protein-coding	3
9606	401320	-	LOC401320	uncharacterized LOC401320	ncRNA	3
9606	401262	-	CRIP3	cysteine rich protein 3	protein-coding	3
9606	401232	-	LINC01011	long intergenic non-protein coding RNA 1011	ncRNA	3
9606	401149	-	LINC01061	long intergenic non-protein coding RNA 1061	ncRNA	3
9606	401067	-	IQCF3	IQ motif containing F3	protein-coding	3
9606	401014	-	TEX41	testis expressed 41 (non-protein coding)	ncRNA	3
9606	400958	-	LINC02245	long intergenic non-protein coding RNA 2245	ncRNA	3
9606	400957	-	LINC01185	long intergenic non-protein coding RNA 1185	ncRNA	3
9606	400946	-	LINC00954	long intergenic non-protein coding RNA 954	ncRNA	3
9606	400940	-	LOC400940	uncharacterized LOC400940	ncRNA	3
9606	400892	-	BCRP2	breakpoint cluster region pseudogene 2	pseudo	3
9606	400794	-	LOC400794	uncharacterized LOC400794	ncRNA	3
9606	400720	-	ZNF772	zinc finger protein 772	protein-coding	3
9606	400713	-	ZNF880	zinc finger protein 880	protein-coding	3
9606	400566	-	C17orf97	chromosome 17 open reading frame 97	protein-coding	3
9606	400451	-	FAM174B	family with sequence similarity 174 member B	protein-coding	3
9606	400410	-	ST20	suppressor of tumorigenicity 20	protein-coding	3
9606	400258	-	C14orf180	chromosome 14 open reading frame 180	protein-coding	3
9606	400224	-	PLEKHD1	pleckstrin homology and coiled-coil domain containing D1	protein-coding	3
9606	400128	-	TUSC8	tumor suppressor candidate 8 (non-protein coding)	ncRNA	3
9606	400055	-	RPL26P32	ribosomal protein L26 pseudogene 32	pseudo	3
9606	400043	-	LINC02381	long intergenic non-protein coding RNA 2381	ncRNA	3
9606	399972	-	GSEC	G-quadruplex forming sequence containing lncRNA	ncRNA	3
9606	399833	-	SPRNP1	shadow of prion protein pseudogene 1	pseudo	3
9606	399823	-	FOXI2	forkhead box I2	protein-coding	3
9606	399814	-	C10orf120	chromosome 10 open reading frame 120	protein-coding	3
9606	392843	-	IQCA1L	IQ motif containing with AAA domain 1 like	protein-coding	3
9606	392781	-	RPS2P31	ribosomal protein S2 pseudogene 31	pseudo	3
9606	392490	-	FLJ44635	TPT1-like protein	protein-coding	3
9606	392392	-	OR1K1	olfactory receptor family 1 subfamily K member 1	protein-coding	3
9606	392371	-	KRT18P13	keratin 18 pseudogene 13	pseudo	3
9606	392307	-	FAM221B	family with sequence similarity 221 member B	protein-coding	3
9606	392138	-	OR2A25	olfactory receptor family 2 subfamily A member 25	protein-coding	3
9606	391533	-	FLT1P1	fms related tyrosine kinase 1 pseudogene 1	pseudo	3
9606	391518	-	VENTXP7	VENT homeobox pseudogene 7	pseudo	3
9606	391253	-	SPINT4	serine peptidase inhibitor, Kunitz type 4	protein-coding	3
9606	391195	-	OR2T33	olfactory receptor family 2 subfamily T member 33	protein-coding	3
9606	391189	-	OR11L1	olfactory receptor family 11 subfamily L member 1	protein-coding	3
9606	391121	-	OR10J4	olfactory receptor family 10 subfamily J member 4 (gene/pseudogene)	protein-coding	3
9606	391112	-	OR6Y1	olfactory receptor family 6 subfamily Y member 1	protein-coding	3
9606	391109	-	OR10K1	olfactory receptor family 10 subfamily K member 1	protein-coding	3
9606	391102	-	RPLP0P4	ribosomal protein lateral stalk subunit P0 pseudogene 4	pseudo	3
9606	391037	-	SKINT1L	Skint1 like (pseudogene)	pseudo	3
9606	391013	-	PLA2G2C	phospholipase A2 group IIC	protein-coding	3
9606	391004	-	PRAMEF17	PRAME family member 17	protein-coding	3
9606	391002	-	PRAMEF8	PRAME family member 8	protein-coding	3
